job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,min_salary,max_salary,avarage_salary_USD,Year,Month,salary_level
973,Smith-Cross,Healthcare,AI Product Manager,"Flask, Keras, Pandas, CUDA, PyTorch, Reinforcement Learning",Mid,Remote,"Anthonybury, ET",67828-84015,9/19/2025,Mid,FastAPI,67828,84015,75921.5,2025,9,Low
974,Martinez-Stephens,Education,AI Product Manager,"Azure, Reinforcement Learning, Excel, SQL",Mid,Remote,"South Michellebury, GR",134744-214025,1/2/2024,Mid,"LangChain, BigQuery",134744,214025,174384.5,2024,1,High
975,"Barton, Wilson and Russell",Education,Data Scientist,"Power BI, GCP, Reinforcement Learning",Entry,Contract,"Kristiemouth, DK",123053-215790,1/19/2024,Large,FastAPI,123053,215790,169421.5,2024,1,High
976,"Brown, Bernard and Flores",Retail,Data Scientist,"Excel, R, Reinforcement Learning, Python, Power BI, FastAPI",Entry,Contract,"West Andrew, MD",129888-146706,5/6/2024,Mid,TensorFlow,129888,146706,138297,2024,5,Medium
977,Mendoza-Flores,E-commerce,AI Product Manager,"FastAPI, Python, TensorFlow, AWS",Senior,Contract,"West Andrew, ID",134151-186280,8/9/2024,Large,"TensorFlow, MLflow, BigQuery",134151,186280,160215.5,2024,8,High
978,Bowman PLC,E-commerce,AI Product Manager,"LangChain, Excel, TensorFlow",Senior,Remote,"Nicholshaven, HR",87836-151813,9/6/2024,Startup,"LangChain, TensorFlow",87836,151813,119824.5,2024,9,Medium
979,"Turner, Hernandez and White",Retail,ML Engineer,"GCP, TensorFlow, Flask, Azure",Mid,Internship,"North Alicia, IQ",98287-153537,4/20/2024,Mid,"BigQuery, KDB+, TensorFlow",98287,153537,125912,2024,4,Medium
980,Davis Inc,Healthcare,NLP Engineer,"Keras, Power BI, Excel, Python",Senior,Remote,"Port Tina, PE",72000-122709,10/27/2024,Mid,MLflow,72000,122709,97354.5,2024,10,Low
981,Zhang-Watson,E-commerce,Computer Vision Engineer,"Excel, Flask, AWS, R",Senior,Internship,"New Veronica, AL",81871-132251,7/10/2024,Mid,"PyTorch, KDB+",81871,132251,107061,2024,7,Medium
982,"Harrison, Wallace and Chen",Retail,Quant Researcher,"Hugging Face, GCP, Keras",Entry,Remote,"Port Catherinetown, VE",93878-113869,12/26/2023,Startup,"TensorFlow, Scikit-learn",93878,113869,103873.5,2023,12,Medium
983,"Cruz, Cruz and Flores",E-commerce,NLP Engineer,"Reinforcement Learning, TensorFlow, CUDA",Entry,Remote,"New Alyssa, CI",41243-77253,10/29/2023,Startup,"KDB+, BigQuery, PyTorch",41243,77253,59248,2023,10,Low
984,Garcia-Smith,Automotive,Data Scientist,"FastAPI, CUDA, Pandas, Python, NumPy, Reinforcement Learning",Entry,Contract,"North Kevin, YE",47150-124312,11/17/2023,Startup,"PyTorch, LangChain, Scikit-learn",47150,124312,85731,2023,11,Low
985,Castaneda Group,Tech,ML Engineer,"Reinforcement Learning, Azure, Flask",Mid,Remote,"Nobleside, CY",127636-149510,10/30/2023,Mid,"BigQuery, FastAPI",127636,149510,138573,2023,10,Medium
986,"Sawyer, Frye and Jenkins",Finance,NLP Engineer,"GCP, PyTorch, FastAPI, LangChain, Pandas",Mid,Contract,"West Hayleyton, DJ",130749-200032,1/10/2025,Large,FastAPI,130749,200032,165390.5,2025,1,High
987,Bradshaw and Sons,Education,AI Researcher,"PyTorch, MLflow, LangChain, Python, Azure, Pandas",Mid,Contract,"Kathrynfort, TO",58452-155880,5/5/2025,Large,BigQuery,58452,155880,107166,2025,5,Medium
988,"Cross, Johnson and Chan",Retail,Computer Vision Engineer,"Scikit-learn, TensorFlow, Azure, C++, Flask",Senior,Contract,"Danielview, BT",68117-162345,8/31/2025,Mid,FastAPI,68117,162345,115231,2025,8,Medium
989,Jones LLC,Healthcare,NLP Engineer,"TensorFlow, NumPy, Azure, LangChain, AWS",Senior,Internship,"Taraborough, KG",112292-131998,9/7/2024,Mid,MLflow,112292,131998,122145,2024,9,Medium
990,Adams-Chapman,Tech,AI Product Manager,"SQL, CUDA, Scikit-learn, Keras, Power BI, R",Senior,Contract,"Littleshire, CF",139059-151161,3/9/2025,Mid,"TensorFlow, LangChain",139059,151161,145110,2025,3,Medium
991,Duran-Williams,Retail,Data Analyst,"GCP, MLflow, FastAPI, TensorFlow, AWS, Reinforcement Learning",Entry,Contract,"East Patrickfurt, BT",110780-193559,3/10/2024,Mid,BigQuery,110780,193559,152169.5,2024,3,High
992,Arnold Inc,Healthcare,Quant Researcher,"FastAPI, GCP, Keras, Pandas",Senior,Remote,"Jonesfurt, NL",44707-105567,9/13/2025,Startup,"LangChain, KDB+, BigQuery",44707,105567,75137,2025,9,Low
993,Kirk Group,Retail,Data Scientist,"Azure, Excel, Keras, SQL, Reinforcement Learning, Power BI",Senior,Contract,"Chasestad, LU",112616-150479,10/10/2023,Startup,"TensorFlow, BigQuery, Scikit-learn",112616,150479,131547.5,2023,10,Medium
994,Flynn-Kennedy,E-commerce,AI Researcher,"Python, Keras, AWS, CUDA, NumPy, R",Entry,Full-time,"Villaport, CO",92121-110462,10/1/2023,Large,"PyTorch, FastAPI, KDB+",92121,110462,101291.5,2023,10,Medium
995,Singleton-Roy,Automotive,Quant Researcher,"C++, Pandas, MLflow, Scikit-learn, AWS, LangChain",Mid,Internship,"Port Rodney, LR",92112-185041,8/4/2024,Large,"Scikit-learn, LangChain",92112,185041,138576.5,2024,8,Medium
996,"Combs, Brown and Williams",Retail,Data Analyst,"TensorFlow, Hugging Face, Scikit-learn",Mid,Remote,"Jessicatown, PH",115180-140889,3/21/2025,Mid,"KDB+, MLflow, FastAPI",115180,140889,128034.5,2025,3,Medium
997,Meyer-Reyes,Education,ML Engineer,"AWS, NumPy, Excel, CUDA",Mid,Internship,"Port Christine, BH",95776-159901,5/30/2024,Startup,"MLflow, KDB+, Scikit-learn",95776,159901,127838.5,2024,5,Medium
998,Anderson LLC,Tech,ML Engineer,"Scikit-learn, NumPy, FastAPI",Senior,Full-time,"Elizabethton, PW",141251-152764,3/9/2024,Mid,"KDB+, LangChain",141251,152764,147007.5,2024,3,Medium
999,Duncan-Reyes,Finance,Data Analyst,"Reinforcement Learning, SQL, Pandas, NumPy, TensorFlow, Power BI",Mid,Remote,"New Ryan, BW",136810-231084,3/18/2025,Startup,"KDB+, FastAPI",136810,231084,183947,2025,3,High
1000,"Davis, Murphy and Cox",Retail,Data Scientist,"MLflow, NumPy, Reinforcement Learning, FastAPI, Pandas",Senior,Full-time,"Pittmanville, CR",83889-134261,8/20/2025,Mid,"KDB+, Scikit-learn, LangChain",83889,134261,109075,2025,8,Medium
1001,"Peterson, Brown and Mcdonald",Automotive,ML Engineer,"Flask, GCP, Hugging Face, FastAPI, Excel, CUDA",Senior,Contract,"Port Bernard, BY",101199-165364,2/16/2025,Mid,"TensorFlow, KDB+, FastAPI",101199,165364,133281.5,2025,2,Medium
1002,Turner and Sons,Tech,Data Analyst,"PyTorch, Pandas, Excel",Mid,Internship,"Robertsmouth, MN",131457-181221,6/12/2025,Mid,LangChain,131457,181221,156339,2025,6,High
1003,"Spears, Moore and Mccormick",E-commerce,ML Engineer,"Keras, Pandas, Power BI, Scikit-learn, FastAPI, Azure",Senior,Full-time,"South Lisa, IS",142849-159228,6/12/2025,Startup,"KDB+, BigQuery",142849,159228,151038.5,2025,6,High
1004,Shaw LLC,Automotive,Data Scientist,"Hugging Face, LangChain, Flask, PyTorch, TensorFlow",Mid,Internship,"New Johnnybury, LI",138773-156637,12/7/2024,Startup,BigQuery,138773,156637,147705,2024,12,Medium
1005,Gill-Schmidt,Healthcare,Data Analyst,"Reinforcement Learning, GCP, Azure, LangChain, MLflow",Mid,Contract,"New Williambury, FR",52554-88603,2/14/2024,Large,"TensorFlow, BigQuery, MLflow",52554,88603,70578.5,2024,2,Low
1006,"Fuentes, Russo and Watson",Education,Data Analyst,"Pandas, PyTorch, AWS",Senior,Full-time,"East Amanda, GA",42445-87889,6/6/2025,Startup,FastAPI,42445,87889,65167,2025,6,Low
1007,Weaver-Mills,Automotive,Quant Researcher,"Power BI, Pandas, Hugging Face, PyTorch",Entry,Internship,"South Benjamin, PY",42100-109275,3/23/2024,Large,BigQuery,42100,109275,75687.5,2024,3,Low
1008,Lee-Levy,Retail,Quant Researcher,"AWS, CUDA, GCP, Flask, FastAPI, NumPy",Mid,Contract,"West Lindsayfurt, LK",137547-208492,4/27/2024,Startup,"FastAPI, Scikit-learn",137547,208492,173019.5,2024,4,High
1009,Anderson PLC,Retail,ML Engineer,"PyTorch, Reinforcement Learning, Keras, C++, CUDA, SQL",Entry,Contract,"Younghaven, KM",141946-171941,3/17/2025,Startup,Scikit-learn,141946,171941,156943.5,2025,3,High
1010,Murphy-Sosa,Education,Quant Researcher,"TensorFlow, Excel, Scikit-learn, Azure, R, Pandas",Mid,Full-time,"North Patrick, SZ",131712-178157,3/16/2025,Mid,TensorFlow,131712,178157,154934.5,2025,3,High
1011,Lawrence Group,Education,ML Engineer,"FastAPI, Azure, AWS, Python",Mid,Remote,"Lake Aliciachester, TM",91126-185060,7/5/2024,Startup,FastAPI,91126,185060,138093,2024,7,Medium
1012,Gonzales-Gardner,Automotive,NLP Engineer,"NumPy, GCP, R, Reinforcement Learning, LangChain, AWS",Senior,Full-time,"Frazierberg, DO",100471-143502,9/7/2024,Large,"PyTorch, LangChain, BigQuery",100471,143502,121986.5,2024,9,Medium
1013,"Padilla, Mann and Pierce",Finance,ML Engineer,"MLflow, Pandas, PyTorch, C++, LangChain",Senior,Remote,"West Brandon, RW",47058-78474,8/22/2025,Mid,"LangChain, PyTorch",47058,78474,62766,2025,8,Low
1014,"Vazquez, Mcknight and Vega",Retail,AI Researcher,"Keras, FastAPI, PyTorch, LangChain, Scikit-learn, Hugging Face",Entry,Internship,"Ramseyview, TV",102565-184809,8/6/2025,Large,"PyTorch, Scikit-learn",102565,184809,143687,2025,8,Medium
1015,"Walker, Soto and Miles",Finance,Data Analyst,"SQL, MLflow, Pandas, CUDA, Scikit-learn",Mid,Remote,"Oconnorville, IT",61954-143718,6/10/2025,Startup,TensorFlow,61954,143718,102836,2025,6,Medium
1016,Kelly-Walls,Tech,Computer Vision Engineer,"Reinforcement Learning, R, C++",Senior,Remote,"East Ana, KN",83274-137815,1/5/2024,Startup,"LangChain, MLflow, KDB+",83274,137815,110544.5,2024,1,Medium
1017,Roberts-Watson,Healthcare,Data Analyst,"Power BI, SQL, Python, TensorFlow",Entry,Full-time,"Perryside, CZ",82652-137577,5/25/2025,Mid,LangChain,82652,137577,110114.5,2025,5,Medium
1018,"George, Hines and Galvan",Tech,NLP Engineer,"Keras, MLflow, FastAPI, Python, Scikit-learn, Reinforcement Learning",Entry,Remote,"East Rachelland, MH",84254-109338,4/8/2024,Large,Scikit-learn,84254,109338,96796,2024,4,Low
1019,"Lam, Garcia and Lopez",Automotive,Computer Vision Engineer,"R, Keras, Pandas, Reinforcement Learning",Mid,Full-time,"Baldwinland, TV",135038-234859,4/13/2025,Large,"TensorFlow, Scikit-learn",135038,234859,184948.5,2025,4,High
1020,"Vasquez, Grimes and Mooney",Healthcare,ML Engineer,"LangChain, SQL, Reinforcement Learning, PyTorch",Entry,Remote,"Brewerland, AT",58091-128175,10/2/2024,Startup,"Scikit-learn, BigQuery",58091,128175,93133,2024,10,Low
1021,Mcneil-Nelson,Tech,Data Analyst,"CUDA, SQL, Flask",Senior,Contract,"Duartebury, VA",59630-143743,12/21/2024,Startup,"MLflow, KDB+, TensorFlow",59630,143743,101686.5,2024,12,Medium
1022,Wiggins-Rivera,Healthcare,NLP Engineer,"LangChain, AWS, R",Senior,Internship,"Andreashire, TO",90456-177785,1/14/2024,Large,MLflow,90456,177785,134120.5,2024,1,Medium
1023,Morris-Swanson,Education,NLP Engineer,"LangChain, AWS, Keras, Hugging Face, Pandas",Entry,Internship,"Howellburgh, NO",130542-204720,11/8/2024,Startup,"BigQuery, LangChain",130542,204720,167631,2024,11,High
1024,Wong and Sons,Education,AI Product Manager,"C++, Reinforcement Learning, MLflow, Pandas, SQL",Entry,Internship,"North Kristie, CL",74640-136034,4/1/2025,Large,"Scikit-learn, PyTorch, MLflow",74640,136034,105337,2025,4,Medium
1025,"Davidson, Green and Johnson",E-commerce,Data Analyst,"AWS, SQL, CUDA, Hugging Face, Power BI",Entry,Internship,"West Tylerberg, JO",134678-199022,5/1/2025,Large,"Scikit-learn, PyTorch",134678,199022,166850,2025,5,High
1026,Greer-Garner,E-commerce,Data Analyst,"Power BI, Pandas, GCP, Hugging Face, R",Entry,Contract,"South Chadton, IQ",60699-100444,9/11/2025,Mid,"TensorFlow, PyTorch",60699,100444,80571.5,2025,9,Low
1027,"Nash, Solomon and Cameron",Education,NLP Engineer,"Azure, Power BI, GCP, LangChain",Entry,Internship,"Davidfurt, IT",118562-168256,3/27/2024,Mid,"BigQuery, LangChain",118562,168256,143409,2024,3,Medium
1028,Jimenez Group,E-commerce,Data Scientist,"MLflow, CUDA, Reinforcement Learning",Mid,Full-time,"Williamview, CU",135565-208792,3/3/2024,Mid,TensorFlow,135565,208792,172178.5,2024,3,High
1029,Garcia-Adams,Education,ML Engineer,"Python, GCP, Scikit-learn, Pandas, PyTorch",Senior,Internship,"Port Victoriaburgh, TN",102146-133999,12/15/2023,Mid,TensorFlow,102146,133999,118072.5,2023,12,Medium
1030,Munoz and Sons,Retail,Quant Researcher,"Reinforcement Learning, FastAPI, Power BI",Entry,Full-time,"Smithmouth, UG",119302-138298,9/5/2024,Startup,"Scikit-learn, KDB+",119302,138298,128800,2024,9,Medium
1031,Griffin Ltd,E-commerce,Data Analyst,"Reinforcement Learning, Scikit-learn, Hugging Face, MLflow",Entry,Contract,"Harrisonhaven, PT",49324-111133,4/3/2024,Large,FastAPI,49324,111133,80228.5,2024,4,Low
1032,Briggs-Miller,E-commerce,Computer Vision Engineer,"R, Flask, Keras, Python, CUDA, FastAPI",Entry,Full-time,"Janicemouth, UZ",138580-231364,2/6/2024,Startup,"Scikit-learn, FastAPI, PyTorch",138580,231364,184972,2024,2,High
1033,Dominguez Group,Finance,Quant Researcher,"Keras, FastAPI, Reinforcement Learning, Power BI",Mid,Contract,"New Melissashire, RW",74176-137039,11/6/2024,Large,MLflow,74176,137039,105607.5,2024,11,Medium
1034,"Cohen, Schneider and Scott",Healthcare,ML Engineer,"CUDA, FastAPI, Reinforcement Learning",Mid,Remote,"Port Nathan, TM",131736-200711,5/24/2025,Large,"MLflow, BigQuery",131736,200711,166223.5,2025,5,High
1035,Peterson Ltd,E-commerce,Quant Researcher,"Reinforcement Learning, Python, Pandas, Excel, LangChain, Azure",Mid,Contract,"Staffordstad, AZ",147838-240312,4/30/2025,Large,"PyTorch, LangChain, TensorFlow",147838,240312,194075,2025,4,High
1036,Ramsey-Hamilton,Education,AI Product Manager,"FastAPI, CUDA, GCP, Keras, MLflow, C++",Senior,Internship,"West Kyliechester, AD",73318-132625,3/22/2024,Startup,Scikit-learn,73318,132625,102971.5,2024,3,Medium
1037,Davidson-Clark,Finance,Computer Vision Engineer,"Flask, Pandas, LangChain",Mid,Internship,"Lake Erika, VC",47247-120710,8/14/2025,Mid,LangChain,47247,120710,83978.5,2025,8,Low
1038,"Ramirez, Sanchez and Lucas",Retail,NLP Engineer,"R, Azure, Power BI, NumPy, Reinforcement Learning",Senior,Internship,"Johnsonfurt, GQ",147851-188241,8/11/2025,Startup,"KDB+, LangChain",147851,188241,168046,2025,8,High
1039,"Atkinson, Branch and Horton",Tech,Data Analyst,"R, NumPy, SQL, GCP, Python, FastAPI",Senior,Full-time,"New Darren, ET",83545-139001,9/7/2024,Large,KDB+,83545,139001,111273,2024,9,Medium
1040,Hawkins Ltd,E-commerce,Data Scientist,"AWS, Scikit-learn, TensorFlow, CUDA",Senior,Contract,"North Madison, UZ",113683-150250,12/11/2023,Mid,TensorFlow,113683,150250,131966.5,2023,12,Medium
1041,Moore Ltd,Tech,AI Researcher,"Excel, Reinforcement Learning, NumPy, AWS, MLflow",Mid,Internship,"Abigailmouth, NE",85570-163706,1/30/2025,Mid,"Scikit-learn, FastAPI",85570,163706,124638,2025,1,Medium
1042,Hughes-Henry,Retail,Data Analyst,"TensorFlow, SQL, Scikit-learn",Mid,Full-time,"West James, ER",47968-108841,7/3/2024,Startup,"MLflow, LangChain, PyTorch",47968,108841,78404.5,2024,7,Low
1043,Johnson-Thomas,Healthcare,Data Analyst,"Reinforcement Learning, TensorFlow, PyTorch, Excel, FastAPI",Entry,Internship,"Lake Curtis, BS",110576-182999,3/18/2024,Large,"FastAPI, PyTorch, KDB+",110576,182999,146787.5,2024,3,Medium
1044,"Hunt, White and Schmidt",Tech,AI Researcher,"AWS, Python, MLflow, Scikit-learn, Keras, Power BI",Entry,Contract,"Josephstad, DZ",80195-161305,8/1/2025,Startup,TensorFlow,80195,161305,120750,2025,8,Medium
1045,Harris-Zavala,E-commerce,AI Product Manager,"GCP, SQL, LangChain, R",Mid,Remote,"West Michael, NI",131293-216683,10/19/2024,Startup,"FastAPI, BigQuery",131293,216683,173988,2024,10,High
1046,Price PLC,Finance,AI Researcher,"SQL, Excel, AWS, MLflow, TensorFlow, FastAPI",Mid,Remote,"Madisonside, BH",113368-178541,1/29/2024,Startup,BigQuery,113368,178541,145954.5,2024,1,Medium
1047,Craig-Lloyd,Tech,Data Analyst,"MLflow, Reinforcement Learning, Azure, C++, Pandas, NumPy",Mid,Contract,"Priceborough, LU",86846-98704,2/3/2025,Startup,"BigQuery, MLflow, KDB+",86846,98704,92775,2025,2,Low
1048,Bell-Perez,Tech,NLP Engineer,"Excel, C++, GCP, SQL, PyTorch",Mid,Internship,"Rossbury, SC",125414-140740,8/1/2024,Mid,"BigQuery, PyTorch",125414,140740,133077,2024,8,Medium
1049,Cole-Clark,Automotive,Data Scientist,"CUDA, TensorFlow, Python, Azure, Scikit-learn",Entry,Internship,"South Meganmouth, LI",127708-143295,11/5/2024,Startup,FastAPI,127708,143295,135501.5,2024,11,Medium
1050,Knight-Lozano,Finance,NLP Engineer,"LangChain, GCP, R, SQL",Senior,Remote,"New Heatherbury, BG",136117-208595,10/21/2023,Mid,"TensorFlow, Scikit-learn, KDB+",136117,208595,172356,2023,10,High
1051,Burton LLC,Automotive,Data Scientist,"Scikit-learn, Power BI, R, Reinforcement Learning, Excel, Azure",Senior,Full-time,"South Jamesville, JM",74834-103941,6/4/2024,Mid,KDB+,74834,103941,89387.5,2024,6,Low
1052,"Castillo, Bonilla and Mclaughlin",Automotive,Computer Vision Engineer,"NumPy, Excel, LangChain, Keras",Mid,Internship,"West Jasonmouth, IR",123956-163525,3/14/2024,Large,"LangChain, FastAPI",123956,163525,143740.5,2024,3,Medium
1053,Byrd-Christian,Finance,NLP Engineer,"SQL, Reinforcement Learning, Python",Mid,Internship,"West Theresashire, NI",138221-219313,11/7/2024,Large,"FastAPI, TensorFlow",138221,219313,178767,2024,11,High
1054,Price-Sandoval,E-commerce,Data Scientist,"Flask, NumPy, C++",Senior,Remote,"Lake Markport, PK",46907-84839,8/9/2025,Large,"FastAPI, TensorFlow",46907,84839,65873,2025,8,Low
1055,Black-Simmons,Automotive,Data Scientist,"Pandas, SQL, CUDA, Power BI, AWS",Senior,Full-time,"Allenburgh, BW",136391-226513,7/3/2024,Startup,"PyTorch, BigQuery, TensorFlow",136391,226513,181452,2024,7,High
1056,"Berger, Jackson and Hansen",Automotive,Data Analyst,"CUDA, SQL, Power BI, GCP, FastAPI, PyTorch",Mid,Contract,"Hopkinstown, KP",113830-133491,7/9/2025,Mid,"BigQuery, KDB+",113830,133491,123660.5,2025,7,Medium
1057,Kent-Preston,E-commerce,Data Analyst,"Excel, GCP, Scikit-learn, PyTorch",Senior,Full-time,"North Nicolechester, CO",45973-72433,6/11/2024,Mid,KDB+,45973,72433,59203,2024,6,Low
1058,"Hartman, Rowe and Hernandez",Automotive,Data Analyst,"C++, NumPy, Excel, Keras, TensorFlow",Entry,Internship,"East Joseph, GR",85501-149518,4/30/2024,Large,"FastAPI, Scikit-learn",85501,149518,117509.5,2024,4,Medium
1059,Morrison-Turner,Retail,Computer Vision Engineer,"C++, SQL, Flask, PyTorch, MLflow, FastAPI",Entry,Contract,"Mayerview, NI",137862-169321,8/25/2025,Mid,"KDB+, TensorFlow",137862,169321,153591.5,2025,8,High
1060,Smith Inc,Tech,AI Product Manager,"Power BI, SQL, Reinforcement Learning, TensorFlow",Mid,Internship,"New Adam, BN",104563-140859,3/4/2025,Startup,"LangChain, MLflow, FastAPI",104563,140859,122711,2025,3,Medium
1061,Gardner-Chavez,Tech,Data Scientist,"TensorFlow, Pandas, Flask, Reinforcement Learning, Azure",Mid,Full-time,"Lopezfort, KH",119393-154411,12/17/2023,Mid,"MLflow, TensorFlow",119393,154411,136902,2023,12,Medium
1062,Morris-Blake,Healthcare,Data Scientist,"Python, NumPy, LangChain, Excel",Senior,Contract,"Lake Anthony, CL",52342-65593,1/5/2024,Mid,"LangChain, PyTorch",52342,65593,58967.5,2024,1,Low
1063,Hunter-Ward,Finance,ML Engineer,"SQL, Python, CUDA, FastAPI, TensorFlow",Senior,Remote,"Millerborough, WS",110675-194128,12/1/2023,Large,"MLflow, Scikit-learn, FastAPI",110675,194128,152401.5,2023,12,High
1064,Hicks and Sons,Finance,Data Scientist,"Reinforcement Learning, Excel, Azure, SQL, FastAPI, Pandas",Entry,Remote,"Port Franciscoside, GT",93518-182685,6/12/2025,Large,"PyTorch, BigQuery, FastAPI",93518,182685,138101.5,2025,6,Medium
1065,Torres-Clark,Education,NLP Engineer,"Excel, Hugging Face, CUDA, Flask, TensorFlow, C++",Entry,Contract,"West Jason, RO",80174-143646,10/26/2023,Mid,"PyTorch, KDB+, BigQuery",80174,143646,111910,2023,10,Medium
1066,Brown Ltd,Automotive,Data Analyst,"C++, GCP, Reinforcement Learning",Senior,Contract,"West Keithview, LU",90229-182531,3/13/2025,Mid,LangChain,90229,182531,136380,2025,3,Medium
1067,Kerr Ltd,Education,Quant Researcher,"PyTorch, CUDA, AWS, Reinforcement Learning",Entry,Full-time,"Juanburgh, TD",42741-138581,1/14/2024,Mid,"MLflow, PyTorch, TensorFlow",42741,138581,90661,2024,1,Low
1068,"Hobbs, Moreno and Williams",Finance,ML Engineer,"Scikit-learn, Pandas, Keras, Power BI, TensorFlow, LangChain",Mid,Full-time,"Andrewmouth, GN",141028-211158,8/31/2025,Startup,"LangChain, PyTorch, KDB+",141028,211158,176093,2025,8,High
1069,"Brown, Giles and Thompson",E-commerce,ML Engineer,"R, LangChain, MLflow, Power BI, Azure, CUDA",Entry,Internship,"North Mistyland, DJ",62711-120957,2/17/2025,Startup,BigQuery,62711,120957,91834,2025,2,Low
1070,Jordan Inc,Healthcare,ML Engineer,"AWS, Excel, C++, Keras",Mid,Full-time,"Joelland, MC",140092-164804,2/28/2025,Mid,Scikit-learn,140092,164804,152448,2025,2,High
